log_date,reg,depot,vehicle_type,status,utilised,drops_in,drops_out,job_reference,route,start_time,end_time,drivers_mate
2026-09-19,SA22MPO,Stoke,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA23FGZ,Stoke,18 Tonne,Out for Delivery,1,1,22,AO807102,172,07:15,18:05,
2026-09-19,SA19AHK,Stoke,18 Tonne,Out for Delivery,1,1,19,AO424597,116,06:30,15:05,
2026-09-19,SA22PLL,Stoke,18 Tonne,Out for Delivery,1,0,18,AO454476,128,06:45,13:20,
2026-09-19,SA25ZSG,Stoke,18 Tonne,Out for Delivery,1,2,12,AO936087,166,08:45,16:35,
2026-09-19,SA25GNY,Stoke,18 Tonne,Out for Delivery,1,2,20,AO428319,108,07:15,18:35,Sample Mate 072
2026-09-19,SA19STN,Stoke,18 Tonne,Out for Delivery,1,2,16,AO833674,108,06:00,13:20,Sample Mate 081
2026-09-19,SA24VMA,Stoke,18 Tonne,Out for Delivery,1,0,11,AO508524,178,08:45,15:50,
2026-09-19,SA20KVE,Stoke,18 Tonne,Out for Delivery,1,3,21,AO248782,166,05:30,12:50,Sample Mate 079
2026-09-19,SA25XBH,Stoke,18 Tonne,Out for Delivery,1,4,8,AO928629,131,06:30,15:20,Sample Mate 053
2026-09-19,SA22ECK,Exeter,18 Tonne,Out for Delivery,1,2,9,AO371301,161,06:30,13:35,
2026-09-19,SA23XWV,Exeter,18 Tonne,VOR,0,0,0,,,,,
2026-09-19,SA24BVV,Exeter,18 Tonne,Out for Delivery,1,2,8,AO172627,128,08:30,19:20,
2026-09-19,SA22GKH,Exeter,18 Tonne,Out for Delivery,1,1,22,AO701473,195,07:15,18:20,
2026-09-19,SA23KXY,Exeter,18 Tonne,Out for Delivery,1,2,8,AO754356,125,05:15,13:50,
2026-09-19,SA24SGK,Exeter,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA25VWR,Exeter,18 Tonne,RELOAD PT 2,1,1,11,AO736368,189,06:00,16:20,Sample Mate 080
2026-09-19,SA19UUP,Exeter,18 Tonne,Out for Delivery,1,3,19,AO986449,125,05:00,13:50,Sample Mate 002
2026-09-19,SA23GVU,Exeter,18 Tonne,Out for Delivery,1,4,10,AO976184,182,06:00,13:50,
2026-09-19,SA19NLA,Exeter,18 Tonne,Out for Delivery,1,3,12,AO164504,188,06:45,17:50,
2026-09-19,SA23ALA,Exeter,18 Tonne,Stood,0,0,0,,,,,
2026-09-19,SA19OYK,Exeter,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA24KOK,Coventry,18 Tonne,Out for Delivery,1,0,22,AO917467,177,08:15,17:05,Sample Mate 069
2026-09-19,SA22YJZ,Coventry,18 Tonne,Out for Delivery,1,2,18,AO248272,116,08:00,17:50,Sample Mate 032
2026-09-19,SA22BHS,Coventry,18 Tonne,Out for Delivery,1,3,9,AO496152,133,05:30,14:20,
2026-09-19,SA24SEK,Coventry,18 Tonne,Out for Delivery,1,0,20,AO749530,116,05:15,16:05,
2026-09-19,SA22XYU,Coventry,18 Tonne,Out for Delivery,1,1,16,AO483182,143,05:00,14:05,Sample Mate 026
2026-09-19,SA24TRA,Coventry,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA20EMJ,Coventry,18 Tonne,Out for Delivery,1,4,18,AO250486,137,07:00,15:20,
2026-09-19,SA22XTZ,Coventry,18 Tonne,Out for Delivery,1,1,9,AO439422,147,06:30,14:20,
2026-09-19,SA25JMV,Coventry,18 Tonne,Out for Delivery,1,4,18,AO676313,175,05:30,12:20,
2026-09-19,SA23OFT,Coventry,18 Tonne,Out for Delivery,1,3,19,AO991790,181,08:00,17:05,
2026-09-19,SA24MFS,Coventry,18 Tonne,RELOAD PT 2,1,0,8,AO893858,128,05:15,15:35,
2026-09-19,SA24NEL,Potters-Bar,18 Tonne,Out for Delivery,1,3,10,AO516610,103,05:30,12:50,
2026-09-19,SA21ERL,Potters-Bar,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA25UXF,Potters-Bar,18 Tonne,RELOAD PT 2,1,1,12,AO611822,188,05:45,14:20,
2026-09-19,SA25BTB,Potters-Bar,18 Tonne,Out for Delivery,1,3,20,AO280664,121,06:15,17:20,
2026-09-19,SA20YDC,Potters-Bar,18 Tonne,Out for Delivery,1,0,22,AO775567,157,08:30,19:20,
2026-09-19,SA19EXF,Potters-Bar,18 Tonne,Out for Delivery,1,4,16,AO659926,141,07:45,15:50,
2026-09-19,SA25CLX,Potters-Bar,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA22PGP,Potters-Bar,18 Tonne,Out for Delivery,1,2,15,AO710685,153,05:00,14:50,Sample Mate 062
2026-09-19,SA21KZG,Potters-Bar,18 Tonne,Stood,0,0,0,,,,,
2026-09-19,SA19TOJ,Potters-Bar,18 Tonne,Out for Delivery,1,0,22,AO123543,132,07:45,16:05,
2026-09-19,SA21ZLW,Potters-Bar,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA23TER,Gravesend,18 Tonne,Out for Delivery,1,4,14,AO196038,199,08:15,17:50,Sample Mate 036
2026-09-19,SA24GBN,Gravesend,18 Tonne,Out for Delivery,1,3,21,AO787118,193,06:00,14:05,
2026-09-19,SA19YVJ,Gravesend,18 Tonne,Out for Delivery,1,3,18,AO573380,145,07:15,18:05,Sample Mate 027
2026-09-19,SA24PTO,Gravesend,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA22SAD,Gravesend,18 Tonne,Out for Delivery,1,0,17,AO758612,168,08:00,16:05,Sample Mate 045
2026-09-19,SA20LGB,Gravesend,18 Tonne,VOR,0,0,0,,,,,
2026-09-19,SA22DNE,Gravesend,18 Tonne,Out for Delivery,1,1,22,AO248202,102,06:00,14:50,Sample Mate 096
2026-09-19,SA24OLT,Gravesend,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA19JZN,Gravesend,18 Tonne,Out for Delivery,1,1,8,AO453272,105,05:15,15:35,
2026-09-19,SA22MOL,Gravesend,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA25MPS,Gravesend,18 Tonne,Out for Delivery,1,1,21,AO815458,152,08:00,15:35,Sample Mate 045
2026-09-19,SA23OPY,Yaxley,18 Tonne,RELOAD PT 2,1,0,12,AO559656,106,08:00,16:50,Sample Mate 032
2026-09-19,SA20ATG,Yaxley,18 Tonne,Out for Delivery,1,2,20,AO131316,107,06:15,17:50,Sample Mate 065
2026-09-19,SA23MME,Yaxley,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA21TSL,Yaxley,18 Tonne,Out for Delivery,1,1,9,AO995589,195,07:30,14:35,Sample Mate 115
2026-09-19,SA21FDE,Yaxley,18 Tonne,Out for Delivery,1,4,9,AO895575,181,06:15,15:05,Sample Mate 050
2026-09-19,SA25LMC,Yaxley,18 Tonne,Stood,0,0,0,,,,,
2026-09-19,SA20HEP,Yaxley,18 Tonne,Out for Delivery,1,0,9,AO388947,125,07:00,18:35,Sample Mate 006
2026-09-19,SA24BEW,Yaxley,18 Tonne,Out for Delivery,1,1,14,AO939628,118,05:15,13:05,
2026-09-19,SA22FUD,Yaxley,18 Tonne,Out for Delivery,1,4,20,AO934025,122,05:00,14:05,Sample Mate 049
2026-09-19,SA19XKR,Yaxley,18 Tonne,VOR,0,0,0,,,,,
2026-09-19,SA20CLC,Luton,18 Tonne,Out for Delivery,1,1,9,AO222111,180,06:00,14:05,
2026-09-19,SA21YYZ,Luton,18 Tonne,Out for Delivery,1,4,9,AO698648,191,06:30,15:05,
2026-09-19,SA20PTN,Luton,18 Tonne,Out for Delivery,1,1,21,AO561579,150,06:00,15:05,Sample Mate 016
2026-09-19,SA19ZVG,Luton,18 Tonne,Out for Delivery,1,1,17,AO713930,160,05:30,15:35,Sample Mate 106
2026-09-19,SA23DMW,Luton,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA25NDT,Luton,18 Tonne,Out for Delivery,1,3,11,AO644559,130,06:15,17:05,Sample Mate 088
2026-09-19,SA19MLK,Luton,18 Tonne,Out for Delivery,1,3,19,AO820410,106,06:15,17:20,Sample Mate 074
2026-09-19,SA22DYV,Luton,18 Tonne,Out for Delivery,1,4,8,AO172161,107,06:45,15:05,Sample Mate 090
2026-09-19,SA25NUR,Luton,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA23XJU,Luton,18 Tonne,Out for Delivery,1,3,10,AO121818,161,05:00,16:50,Sample Mate 040
2026-09-19,SA21XEB,Newport,18 Tonne,VOR,0,0,0,,,,,
2026-09-19,SA22FFM,Newport,18 Tonne,Out for Delivery,1,1,21,AO461579,151,06:15,14:35,Sample Mate 019
2026-09-19,SA21EKH,Newport,18 Tonne,Stood,0,0,0,,,,,
2026-09-19,SA22ULC,Newport,18 Tonne,Out for Delivery,1,2,9,AO542683,188,08:15,16:35,
2026-09-19,SA24AVF,Newport,18 Tonne,Out for Delivery,1,4,11,AO918229,188,06:00,14:50,Sample Mate 083
2026-09-19,SA23SWN,Newport,18 Tonne,Out for Delivery,1,0,17,AO859028,124,05:45,14:05,
2026-09-19,SA23UCW,Newport,18 Tonne,Out for Delivery,1,2,22,AO778904,158,08:45,15:35,Sample Mate 046
2026-09-19,SA23GLU,Newport,18 Tonne,Out for Delivery,1,3,18,AO503573,127,07:00,14:35,
2026-09-19,SA24LHH,Newport,18 Tonne,Out for Delivery,1,4,20,AO670706,115,08:45,16:50,
2026-09-19,SA21DOM,Newport,18 Tonne,VOR,0,0,0,,,,,
2026-09-19,SA20AGS,Spennymoor,18 Tonne,Out for Delivery,1,2,14,AO358902,118,08:30,15:50,Sample Mate 070
2026-09-19,SA20MVR,Spennymoor,18 Tonne,RELOAD PT 2,1,0,13,AO414631,151,07:00,18:50,Sample Mate 027
2026-09-19,SA24GNS,Spennymoor,18 Tonne,Out for Delivery,1,0,16,AO201286,155,08:45,18:05,Sample Mate 056
2026-09-19,SA19PVX,Spennymoor,18 Tonne,Out for Delivery,1,2,12,AO464539,199,06:00,17:50,Sample Mate 064
2026-09-19,SA21FCG,Spennymoor,18 Tonne,Out for Delivery,1,2,21,AO852849,144,06:15,14:50,Sample Mate 064
2026-09-19,SA21FTL,Spennymoor,18 Tonne,RELOAD PT 2,1,3,17,AO979540,199,06:15,15:05,
2026-09-19,SA22XNK,Spennymoor,18 Tonne,Out for Delivery,1,2,8,AO333906,147,06:45,13:20,
2026-09-19,SA21JCW,Spennymoor,18 Tonne,Out for Delivery,1,0,10,AO423599,110,08:30,15:50,
2026-09-19,SA25AYD,Spennymoor,18 Tonne,Stood,0,0,0,,,,,
2026-09-19,SA21PLX,Spennymoor,18 Tonne,Out for Delivery,1,1,12,AO907021,131,06:15,16:50,Sample Mate 093
2026-09-19,SA21VDP,Dundee,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA19PXJ,Dundee,18 Tonne,Out for Delivery,1,1,11,AO142574,190,06:30,14:05,
2026-09-19,SA19ERR,Dundee,18 Tonne,Out for Delivery,1,3,13,AO899174,148,08:30,18:20,
2026-09-19,SA25MCD,Dundee,18 Tonne,Out for Delivery,1,4,12,AO630340,148,07:00,18:20,
2026-09-19,SA23BFC,Dundee,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA20ENJ,Dundee,18 Tonne,Out for Delivery,1,0,9,AO659092,141,08:15,16:20,Sample Mate 014
2026-09-19,SA24GLE,Dundee,18 Tonne,Stood,0,0,0,,,,,
2026-09-19,SA23XPJ,Dundee,18 Tonne,VOR,0,0,0,,,,,
2026-09-19,SA23HRO,Dundee,18 Tonne,Out for Delivery,1,3,21,AO316868,110,05:45,14:05,Sample Mate 018
2026-09-19,SA23MCX,Crawley,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA24COE,Crawley,18 Tonne,Out for Delivery,1,0,21,AO321318,144,06:15,17:50,
2026-09-19,SA23RVC,Crawley,18 Tonne,Out for Delivery,1,3,14,AO395858,157,08:30,16:20,Sample Mate 072
2026-09-19,SA25SCH,Crawley,18 Tonne,Out for Delivery,1,1,15,AO660983,142,08:00,17:20,
2026-09-19,SA22MSZ,Crawley,18 Tonne,Out for Delivery,1,4,13,AO777604,126,07:00,14:20,
2026-09-19,SA21NSP,Crawley,18 Tonne,VOR,0,0,0,,,,,
2026-09-19,SA19EWH,Crawley,18 Tonne,Out for Delivery,1,1,18,AO137578,142,05:30,13:50,Sample Mate 115
2026-09-19,SA22YNN,Crawley,18 Tonne,VOR,0,0,0,,,,,
2026-09-19,SA23PKA,Heywood,18 Tonne,Out for Delivery,1,1,11,AO284911,196,06:00,14:35,
2026-09-19,SA23EAU,Heywood,18 Tonne,Stood,0,0,0,,,,,
2026-09-19,SA20NON,Heywood,18 Tonne,Out for Delivery,1,0,15,AO107528,105,06:00,15:05,
2026-09-19,SA21GLB,Heywood,18 Tonne,Out for Delivery,1,3,9,AO239302,102,05:30,12:05,
2026-09-19,SA21FTY,Heywood,18 Tonne,Out for Delivery,1,4,16,AO538927,167,06:15,15:05,Sample Mate 008
2026-09-19,SA23ENV,Heywood,18 Tonne,Out for Delivery,1,1,15,AO536974,140,05:00,15:20,Sample Mate 003
2026-09-19,SA24OWT,Heywood,18 Tonne,Out for Delivery,1,3,18,AO410779,167,07:30,15:35,Sample Mate 014
2026-09-19,SA22UPK,Heywood,18 Tonne,Out for Delivery,1,4,17,AO905458,149,06:45,15:20,
2026-09-19,SA19SVY,Larkhall,18 Tonne,Out for Delivery,1,1,13,AO681421,185,06:15,16:35,
2026-09-19,SA22NUC,Larkhall,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA24TVA,Larkhall,18 Tonne,Out for Delivery,1,4,22,AO536454,110,07:30,18:50,
2026-09-19,SA21EVZ,Larkhall,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA24BKV,Larkhall,18 Tonne,VOR,0,0,0,,,,,
2026-09-19,SA20BEY,Larkhall,18 Tonne,Out for Delivery,1,0,9,AO722845,137,06:15,17:20,
2026-09-19,SA19YXV,Larkhall,18 Tonne,Out for Delivery,1,3,19,AO192948,162,06:30,13:50,
2026-09-19,SA20VUH,Basildon,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA25LMD,Basildon,18 Tonne,Out for Delivery,1,2,17,AO784848,132,06:30,13:20,Sample Mate 029
2026-09-19,SA25PEK,Basildon,18 Tonne,RELOAD PT 2,1,1,20,AO278681,116,08:30,19:50,Sample Mate 067
2026-09-19,SA25ZHN,Basildon,18 Tonne,Out for Delivery,1,4,11,AO608455,153,07:30,16:20,Sample Mate 093
2026-09-19,SA19DJO,Basildon,18 Tonne,Out for Delivery,1,3,11,AO737700,153,08:15,18:35,Sample Mate 002
2026-09-19,SA21ZCU,Basildon,18 Tonne,Out for Delivery,1,0,17,AO543829,138,08:00,17:05,
2026-09-19,SA23UKX,Outside HDV Network,18 Tonne,Out for Delivery,1,1,10,AO714597,184,05:00,13:05,Sample Mate 110
2026-09-19,SA20WMN,Outside HDV Network,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA24KCG,Outside HDV Network,18 Tonne,Out for Delivery,1,4,16,AO558453,179,06:30,13:20,Sample Mate 028
2026-09-19,SA25FFS,Outside HDV Network,18 Tonne,Out for Delivery,1,1,8,AO632182,112,08:15,15:20,Sample Mate 071
2026-09-19,SA21PEF,Fareham,18 Tonne,Out for Delivery,1,1,8,AO702128,151,06:00,13:20,
2026-09-19,SA25OVW,Fareham,18 Tonne,Stood,0,0,0,,,,,
2026-09-19,SA23DDN,Fareham,18 Tonne,Out for Delivery,1,1,14,AO597758,141,05:15,16:50,
2026-09-19,SA19SJE,Fareham,18 Tonne,Out for Delivery,1,1,15,AO390498,161,06:15,17:35,Sample Mate 055
2026-09-19,SA24RVO,Avonmouth,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA24VGC,Avonmouth,18 Tonne,VOR,0,0,0,,,,,
2026-09-19,SA25VME,Avonmouth,18 Tonne,Out for Delivery,1,1,16,AO948248,165,08:15,15:20,Sample Mate 021
2026-09-19,SA24SFH,Crewe,18 Tonne,Out for Delivery,1,1,13,AO601706,122,07:15,15:35,
2026-09-19,SA19DVW,Crewe,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA20KZF,Crewe,18 Tonne,Out for Delivery,1,4,19,AO464303,146,08:30,19:05,
2026-09-19,SA23BLN,Crewe,18 Tonne,Out for Delivery,1,0,20,AO107764,117,07:30,17:50,Sample Mate 061
2026-09-19,SA25FGJ,Crewe,18 Tonne,Out for Delivery,1,2,15,AO819019,133,06:15,14:20,Sample Mate 101
2026-09-19,SA20UPV,Crewe,18 Tonne,Stood,0,0,0,,,,,
2026-09-19,SA24ZLC,Crewe,18 Tonne,RELOAD PT 2,1,4,17,AO890499,166,07:15,14:50,Sample Mate 026
2026-09-19,SA22PRW,Crewe,18 Tonne,Out for Delivery,1,2,10,AO960078,124,06:45,14:05,Sample Mate 092
2026-09-19,SA22XEG,Crewe,18 Tonne,Out for Delivery,1,4,8,AO986972,143,07:30,15:50,
2026-09-19,SA21TGN,Crewe,18 Tonne,Out for Delivery,1,3,11,AO100312,173,06:15,17:20,Sample Mate 012
2026-09-19,SA21VES,Crewe,18 Tonne,Out for Delivery,1,2,17,AO254398,145,06:00,16:50,
2026-09-19,SA19OJB,Crewe,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA21WRZ,Crewe,18 Tonne,Out for Delivery,1,3,16,AO532581,111,06:30,16:35,
2026-09-19,SA24GMA,Crewe,18 Tonne,Stood,0,0,0,,,,,
2026-09-19,SA23OGF,Crewe,18 Tonne,Out for Delivery,1,3,11,AO190983,199,08:15,19:35,Sample Mate 039
2026-09-19,SA22PGB,Crewe,18 Tonne,Stood,0,0,0,,,,,
2026-09-19,SA23XBN,Crewe,18 Tonne,Out for Delivery,1,1,15,AO295134,156,05:15,14:50,
2026-09-19,SA25JZF,Crewe,18 Tonne,Out for Delivery,1,0,16,AO310432,146,05:45,12:20,
2026-09-19,SA21WJU,Crewe,18 Tonne,Out for Delivery,1,4,8,AO916351,126,08:45,19:05,
2026-09-19,SA23SZG,Crewe,18 Tonne,Stood,0,0,0,,,,,
2026-09-19,SA24LFW,Crewe,18 Tonne,Out for Delivery,1,0,15,AO174657,116,07:15,16:35,
2026-09-19,SA24BGW,Crewe,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA20HDT,Crewe,18 Tonne,Out for Delivery,1,4,10,AO153392,168,06:00,15:05,
2026-09-19,SA24ZOC,Crewe,18 Tonne,Out for Delivery,1,0,16,AO666769,139,05:15,13:20,
2026-09-19,SA21WAF,Crewe,18 Tonne,VOR,0,0,0,,,,,
2026-09-19,SA19PHM,Crewe,18 Tonne,RELOAD PT 2,1,4,21,AO460038,183,06:45,13:50,
2026-09-19,SA23HKU,Crewe,18 Tonne,VOR,0,0,0,,,,,
2026-09-19,SA24JXK,Crewe,18 Tonne,Out for Delivery,1,1,8,AO925418,110,06:00,15:35,Sample Mate 016
2026-09-19,SA20NYE,Crewe,18 Tonne,Stood,0,0,0,,,,,
2026-09-19,SA22EPR,Crewe,18 Tonne,Out for Delivery,1,1,13,AO926754,197,06:45,16:50,Sample Mate 118
2026-09-19,SA19KPE,Crewe,18 Tonne,Out for Delivery,1,3,16,AO673741,176,06:45,13:35,
2026-09-19,SA24NCV,Crewe,18 Tonne,Out for Delivery,1,1,20,AO971986,125,08:45,15:35,
2026-09-19,SA22HMV,Crewe,18 Tonne,VOR,0,0,0,,,,,
2026-09-19,SA20ELG,Crewe,18 Tonne,Stood,0,0,0,,,,,
2026-09-19,SA24TDY,Crewe,18 Tonne,Out for Delivery,1,1,13,AO405863,137,07:15,17:35,
2026-09-19,SA19ACJ,Crewe,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA24BXM,Crewe,18 Tonne,VOR,0,0,0,,,,,
2026-09-19,SA19VRB,Crewe,18 Tonne,Out for Delivery,1,1,17,AO206632,193,08:00,16:05,
2026-09-19,SA21CUB,Crossgreen,18 Tonne,Out for Delivery,1,1,12,AO914045,169,06:30,15:50,
2026-09-19,SA20YCJ,Crossgreen,18 Tonne,Out for Delivery,1,2,21,AO142481,147,08:45,18:35,Sample Mate 097
2026-09-19,SA23KDV,Crossgreen,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA22RWZ,Crossgreen,18 Tonne,RELOAD PT 2,1,4,9,AO387643,141,06:45,14:05,
2026-09-19,SA22YLB,Crossgreen,18 Tonne,Out for Delivery,1,1,21,AO680732,153,06:45,14:20,Sample Mate 032
2026-09-19,SA19POX,Crossgreen,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA20BXX,Crossgreen,18 Tonne,VOR,0,0,0,,,,,
2026-09-19,SA19HYA,Crossgreen,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA19SSO,Crossgreen,18 Tonne,Out for Delivery,1,0,19,AO300531,191,07:45,18:05,
2026-09-19,SA23PCT,Crossgreen,18 Tonne,Out for Delivery,1,1,14,AO904282,143,07:00,17:05,
2026-09-19,SA21NFS,Crossgreen,18 Tonne,Out for Delivery,1,4,18,AO179270,131,06:45,15:35,Sample Mate 031
2026-09-19,SA20JNH,Crossgreen,18 Tonne,VOR,0,0,0,,,,,
2026-09-19,SA25XAV,Crossgreen,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA21PAJ,Crossgreen,18 Tonne,VOR,0,0,0,,,,,
2026-09-19,SA22DFO,Crossgreen,18 Tonne,Out for Delivery,1,2,8,AO302699,156,06:30,15:20,
2026-09-19,SA19SJL,Stoke,18 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-19,SA24FEH,Stoke,18 Tonne,Out for Delivery,1,1,22,AO211585,194,06:30,16:50,Sample Mate 111
2026-09-19,SA23ROA,Stoke,18 Tonne,Out for Delivery,1,1,12,AO323598,167,08:15,19:20,Sample Mate 113
2026-09-19,SA19SWS,Stoke,18 Tonne,Stood,0,0,0,,,,,
2026-09-19,SA20BTE,Stoke,18 Tonne,Out for Delivery,1,3,16,AO154090,159,06:30,13:50,Sample Mate 041
2026-09-19,SA25SMM,Stoke,18 Tonne,Out for Delivery,1,4,20,AO278968,152,07:45,18:50,Sample Mate 052
2026-09-20,SA22FEL,Crewe,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA21BEC,Crewe,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-20,SA23FNN,Crewe,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA21EVW,Crewe,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA24GSA,Crewe,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-20,SA25PMJ,Crewe,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA23XMW,Crewe,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-20,SA24PZB,Crewe,Hi-Cube,Stood,0,0,0,,,,,
2026-09-20,SA25FSF,Crewe,Hi-Cube,Stood,0,0,0,,,,,
2026-09-20,SA25CZS,Crewe,Hi-Cube,Stood,0,0,0,,,,,
2026-09-20,SA19MMT,Crewe,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA21ESV,Crewe,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA20NSO,Crewe,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-20,SA21BXZ,Crewe,3.5 Tonne,Out for Delivery,1,0,14,AO535733,107,08:30,16:50,Sample Mate 006
2026-09-20,SA23UTA,Crewe,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA23COL,Crewe,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA25UXO,Crewe,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA20RUO,Crewe,Hi-Cube,Stood,0,0,0,,,,,
2026-09-20,SA24SKP,Crewe,Hi-Cube,Stood,0,0,0,,,,,
2026-09-20,SA19FFM,Crewe,Hi-Cube,Stood,0,0,0,,,,,
2026-09-20,SA25YOG,Crewe,3.5 Tonne,Out for Delivery,1,3,10,AO591410,117,07:30,17:20,
2026-09-20,SA22POR,Crewe,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA23TKP,Crewe,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA20PKF,Crewe,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA22YRV,Crewe,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA23SXC,Crewe,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-20,SA20AFW,Crewe,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA25ADF,Crewe,Hi-Cube,Stood,0,0,0,,,,,
2026-09-20,SA24AMJ,Crewe,Hi-Cube,Stood,0,0,0,,,,,
2026-09-20,SA21FFU,Crewe,Hi-Cube,Stood,0,0,0,,,,,
2026-09-20,SA21BFL,Crewe,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA21ESA,Crewe,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA24WUV,Crewe,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-20,SA19RJN,Crewe,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA19PLZ,Crewe,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA25EVK,Crewe,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA23UHR,Crewe,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA25UOZ,Crewe,Hi-Cube,Stood,0,0,0,,,,,
2026-09-20,SA22ZAP,Crossgreen,Hi-Cube,VOR,0,0,0,,,,,
2026-09-20,SA20ZFK,Crossgreen,Hi-Cube,Out for Delivery,1,4,8,AO158625,173,07:00,18:35,
2026-09-20,SA19USJ,Crossgreen,3.5 Tonne,Out for Delivery,1,2,14,AO687416,168,05:15,12:35,
2026-09-20,SA19GOU,Crossgreen,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA25UOT,Crossgreen,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA20PRE,Crossgreen,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-20,SA21AFW,Crossgreen,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA21JRF,Crossgreen,3.5 Tonne,Out for Delivery,1,0,21,AO748786,193,06:00,17:05,Sample Mate 103
2026-09-20,SA20VRD,Crossgreen,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA22AHT,Crossgreen,Hi-Cube,Stood,0,0,0,,,,,
2026-09-20,SA23HJE,Crossgreen,Hi-Cube,Stood,0,0,0,,,,,
2026-09-20,SA22JOZ,Crossgreen,Hi-Cube,Out for Delivery,1,0,15,AO987603,124,07:30,17:20,Sample Mate 101
2026-09-20,SA19YDN,Crossgreen,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA24MMZ,Crossgreen,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA23ARK,Crossgreen,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA21XRJ,Stoke,3.5 Tonne,Out for Delivery,1,0,21,AO108048,119,06:00,16:35,Sample Mate 045
2026-09-20,SA23DRC,Stoke,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA23XXA,Stoke,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-20,SA19VAW,Stoke,3.5 Tonne,Stood,0,0,0,,,,,
